layer,example_id,baseline_mc_entropy,baseline_conf_signal,baseline_mc_logit_gap,baseline_mc_max_prob,scoring_mode_mc,scoring_mode_conf,intervention_type,direction,alpha,post_mc_entropy,post_conf_signal,post_mc_logit_gap,post_mc_max_prob,delta_mc_entropy,delta_conf_signal,delta_mc_logit_gap,delta_mc_max_prob,fit_r2_mc_entropy,fit_r2_conf,fit_r2_mc_gap,fit_r2_mc_max_prob
2,53,0.7495835423469543,0.6415648460388184,1.3125,0.7417697310447693,single_token,single_token,steering,random,-2.0,0.7028236091136932,0.6468563079833984,1.37890625,0.7603142261505127,-0.04675993323326111,0.005291461944580078,0.06640625,0.018544495105743408,0.9065247945947315,0.891122161842937,0.8645442375221307,0.7504963738532358
2,53,0.7495835423469543,0.6415648460388184,1.3125,0.7417697310447693,single_token,single_token,steering,random,2.0,0.6670273244380951,0.6202136993408203,1.54296875,0.7846895158290863,-0.08255621790885925,-0.02135114669799809,0.23046875,0.04291978478431702,0.9065247945947315,0.891122161842937,0.8645442375221307,0.7504963738532358
2,53,0.7495835423469543,0.6415648460388184,1.3125,0.7417697310447693,single_token,single_token,steering,random,3.0,0.62507364153862,0.5847574710845946,1.5390625,0.7919458448886871,-0.12450990080833435,-0.05680737495422372,0.2265625,0.05017611384391785,0.9065247945947315,0.891122161842937,0.8645442375221307,0.7504963738532358
2,54,0.0009429904166609049,0.773280055820942,10.11328125,0.9999169111251831,single_token,single_token,steering,entropy,-3.0,0.0009239906794391572,0.7867222383618354,10.23046875,0.9999195337295532,-1.8999737221747637e-05,0.013442182540893466,0.1171875,2.6226043701171875e-06,0.7987117772607106,0.8881499150219302,0.8859852377976011,0.0015151809162074444
2,54,0.0009429904166609049,0.773280055820942,10.11328125,0.9999169111251831,single_token,single_token,steering,entropy,-2.0,0.0008171581430360675,0.7839820981025696,10.380859375,0.9999293088912964,-0.0001258322736248374,0.010702042281627633,0.267578125,1.239776611328125e-05,0.7987117772607106,0.8881499150219302,0.8859852377976011,0.0015151809162074444
2,54,0.0009429904166609049,0.773280055820942,10.11328125,0.9999169111251831,single_token,single_token,steering,entropy,2.0,0.0012196848401799798,0.7697545155882835,9.859375,0.9998899698257446,0.0002766944235190749,-0.0035255402326584973,-0.25390625,-2.6941299438476562e-05,0.7987117772607106,0.8881499150219302,0.8859852377976011,0.0015151809162074444
2,54,0.0009429904166609049,0.773280055820942,10.11328125,0.9999169111251831,single_token,single_token,steering,entropy,3.0,0.001692191930487752,0.7511404186487197,9.5703125,0.9998428821563721,0.0007492015138268471,-0.022139637172222226,-0.54296875,-7.402896881103516e-05,0.7987117772607106,0.8881499150219302,0.8859852377976011,0.0015151809162074444
2,54,0.0009429904166609049,0.773280055820942,10.11328125,0.9999169111251831,single_token,single_token,steering,confidence,-3.0,0.001361791742965579,0.7724261105060577,9.87890625,0.999876856803894,0.00041880132630467415,-0.0008539453148842524,-0.234375,-4.00543212890625e-05,0.07704762570481337,0.9979302982743434,0.896379372049367,0.4863262874224132
2,54,0.0009429904166609049,0.773280055820942,10.11328125,0.9999169111251831,single_token,single_token,steering,confidence,-2.0,0.0009697406203486025,0.7738430306315421,10.19140625,0.9999146461486816,2.675020368769765e-05,0.0005629748106001919,0.078125,-2.2649765014648438e-06,0.07704762570481337,0.9979302982743434,0.896379372049367,0.4863262874224132
2,54,0.0009429904166609049,0.773280055820942,10.11328125,0.9999169111251831,single_token,single_token,steering,confidence,2.0,0.0011590725043788552,0.7816616609692573,9.998046875,0.9998966455459595,0.00021608208771795034,0.008381605148315319,-0.115234375,-2.0265579223632812e-05,0.07704762570481337,0.9979302982743434,0.896379372049367,0.4863262874224132
2,54,0.0009429904166609049,0.773280055820942,10.11328125,0.9999169111251831,single_token,single_token,steering,confidence,3.0,0.0015391656197607517,0.7934420093894005,9.56640625,0.9998588562011719,0.0005961752030998468,0.020161953568458513,-0.546875,-5.805492401123047e-05,0.07704762570481337,0.9979302982743434,0.896379372049367,0.4863262874224132
